"id","codigo","nome","idestado"
"4156","4117453","OURO VERDE DO OESTE","22"
"4157","4117503","PAIÇANDU","22"
"4158","4117602","PALMAS","22"
"4159","4117701","PALMEIRA","22"
"4160","4117800","PALMITAL","22"
"4161","4117909","PALOTINA","22"
"4162","4118006","PARAÍSO DO NORTE","22"
"4163","4118105","PARANACITY","22"
"4164","4118204","PARANAGUÁ","22"
"4165","4118303","PARANAPOEMA","22"
"4166","4118402","PARANAVAÍ","22"
"4167","4118451","PATO BRAGADO","22"
"4168","4118501","PATO BRANCO","22"
"4169","4118600","PAULA FREITAS","22"
"4170","4118709","PAULO FRONTIN","22"
"4171","4118808","PEABIRU","22"
"4172","4118857","PEROBAL","22"
"4173","4118907","PÉROLA","22"
"4174","4119004","PÉROLA D'OESTE","22"
"4175","4119103","PIÊN","22"
"4176","4119152","PINHAIS","22"
"4177","4119202","PINHALÃO","22"
"4178","4119251","PINHAL DE SÃO BENTO","22"
"4179","4119301","PINHÃO","22"
"4180","4119400","PIRAÍ DO SUL","22"
"4181","4119509","PIRAQUARA","22"
"4182","4119608","PITANGA","22"
"4183","4119657","PITANGUEIRAS","22"
"4184","4119707","PLANALTINA DO PARANÁ","22"
"4185","4119806","PLANALTO","22"
"4186","4119905","PONTA GROSSA","22"
"4187","4119954","PONTAL DO PARANÁ","22"
"4188","4120002","PORECATU","22"
"4189","4120101","PORTO AMAZONAS","22"
"4190","4120150","PORTO BARREIRO","22"
"4191","4120200","PORTO RICO","22"
"4192","4120309","PORTO VITÓRIA","22"
"4193","4120333","PRADO FERREIRA","22"
"4194","4120358","PRANCHITA","22"
"4195","4120408","PRESIDENTE CASTELO BRANCO","22"
"4196","4120507","PRIMEIRO DE MAIO","22"
"4197","4120606","PRUDENTÓPOLIS","22"
"4198","4120655","QUARTO CENTENÁRIO","22"
"4199","4120705","QUATIGUÁ","22"
"4200","4120804","QUATRO BARRAS","22"
"4201","4120853","QUATRO PONTES","22"
"4202","4120903","QUEDAS DO IGUAÇU","22"
"4203","4121000","QUERÊNCIA DO NORTE","22"
"4204","4121109","QUINTA DO SOL","22"
"4205","4121208","QUITANDINHA","22"
"4206","4121257","RAMILÂNDIA","22"
"4207","4121307","RANCHO ALEGRE","22"
"4208","4121356","RANCHO ALEGRE D'OESTE","22"
"4209","4121406","REALEZA","22"
"4210","4121505","REBOUÇAS","22"
"4211","4121604","RENASCENÇA","22"
"4212","4121703","RESERVA","22"
"4213","4121752","RESERVA DO IGUAÇU","22"
"4214","4121802","RIBEIRÃO CLARO","22"
"4215","4121901","RIBEIRÃO DO PINHAL","22"
"4216","4122008","RIO AZUL","22"
"4217","4122107","RIO BOM","22"
"4218","4122156","RIO BONITO DO IGUAÇU","22"
"4219","4122172","RIO BRANCO DO IVAÍ","22"
"4220","4122206","RIO BRANCO DO SUL","22"
"4221","4122305","RIO NEGRO","22"
"4222","4122404","ROLÂNDIA","22"
"4223","4122503","RONCADOR","22"
"4224","4122602","RONDON","22"
"4225","4122651","ROSÁRIO DO IVAÍ","22"
"4226","4122701","SABÁUDIA","22"
"4227","4122800","SALGADO FILHO","22"
"4228","4122909","SALTO DO ITARARÉ","22"
"4229","4123006","SALTO DO LONTRA","22"
"4230","4123105","SANTA AMÉLIA","22"
"4231","4123204","SANTA CECÍLIA DO PAVÃO","22"
"4232","4123303","SANTA CRUZ DE MONTE CASTELO","22"
"4233","4123402","SANTA FÉ","22"
"4234","4123501","SANTA HELENA","22"
"4235","4123600","SANTA INÊS","22"
"4236","4123709","SANTA ISABEL DO IVAÍ","22"
"4237","4123808","SANTA IZABEL DO OESTE","22"
"4238","4123824","SANTA LÚCIA","22"
"4239","4123857","SANTA MARIA DO OESTE","22"
"4240","4123907","SANTA MARIANA","22"
"4241","4123956","SANTA MÔNICA","22"
"4242","4124004","SANTANA DO ITARARÉ","22"
"4243","4124020","SANTA TEREZA DO OESTE","22"
"4244","4124053","SANTA TEREZINHA DE ITAIPU","22"
"4245","4124103","SANTO ANTÔNIO DA PLATINA","22"
"4246","4124202","SANTO ANTÔNIO DO CAIUÁ","22"
"4247","4124301","SANTO ANTÔNIO DO PARAÍSO","22"
"4248","4124400","SANTO ANTÔNIO DO SUDOESTE","22"
"4249","4124509","SANTO INÁCIO","22"
"4250","4124608","SÃO CARLOS DO IVAÍ","22"
"4251","4124707","SÃO JERÔNIMO DA SERRA","22"
"4252","4124806","SÃO JOÃO","22"
"4253","4124905","SÃO JOÃO DO CAIUÁ","22"
"4254","4125001","SÃO JOÃO DO IVAÍ","22"
"4255","4125100","SÃO JOÃO DO TRIUNFO","22"
"4256","4125209","SÃO JORGE D'OESTE","22"
"4257","4125308","SÃO JORGE DO IVAÍ","22"
"4258","4125357","SÃO JORGE DO PATROCÍNIO","22"
"4259","4125407","SÃO JOSÉ DA BOA VISTA","22"
"4260","4125456","SÃO JOSÉ DAS PALMEIRAS","22"
"4261","4125506","SÃO JOSÉ DOS PINHAIS","22"
"4262","4125555","SÃO MANOEL DO PARANÁ","22"
"4263","4125605","SÃO MATEUS DO SUL","22"
"4264","4125704","SÃO MIGUEL DO IGUAÇU","22"
"4265","4125753","SÃO PEDRO DO IGUAÇU","22"
"4266","4125803","SÃO PEDRO DO IVAÍ","22"
"4267","4125902","SÃO PEDRO DO PARANÁ","22"
"4268","4126009","SÃO SEBASTIÃO DA AMOREIRA","22"
"4269","4126108","SÃO TOMÉ","22"
"4270","4126207","SAPOPEMA","22"
"4271","4126256","SARANDI","22"
"4272","4126272","SAUDADE DO IGUAÇU","22"
"4273","4126306","SENGÉS","22"
"4274","4126355","SERRANÓPOLIS DO IGUAÇU","22"
"4275","4126405","SERTANEJA","22"
"4276","4126504","SERTANÓPOLIS","22"
"4277","4126603","SIQUEIRA CAMPOS","22"
"4278","4126652","SULINA","22"
"4279","4126678","TAMARANA","22"
"4280","4126702","TAMBOARA","22"
"4281","4126801","TAPEJARA","22"
"4282","4126900","TAPIRA","22"
"4283","4127007","TEIXEIRA SOARES","22"
"4284","4127106","TELÊMACO BORBA","22"
"4285","4127205","TERRA BOA","22"
"4286","4127304","TERRA RICA","22"
"4287","4127403","TERRA ROXA","22"
"4288","4127502","TIBAGI","22"
"4289","4127601","TIJUCAS DO SUL","22"
"4290","4127700","TOLEDO","22"
"4291","4127809","TOMAZINA","22"
"4292","4127858","TRÊS BARRAS DO PARANÁ","22"
"4293","4127882","TUNAS DO PARANÁ","22"
"4294","4127908","TUNEIRAS DO OESTE","22"
"4295","4127957","TUPÃSSI","22"
"4296","4127965","TURVO","22"
"4297","4128005","UBIRATÃ","22"
"4298","4128104","UMUARAMA","22"
"4299","4128203","UNIÃO DA VITÓRIA","22"
"4300","4128302","UNIFLOR","22"
"4301","4128401","URAÍ","22"
"4302","4128500","WENCESLAU BRAZ","22"
"4303","4128534","VENTANIA","22"
"4304","4128559","VERA CRUZ DO OESTE","22"
"4305","4128609","VERÊ","22"
"4306","4128625","ALTO PARAÍSO","22"
"4307","4128633","DOUTOR ULYSSES","22"
"4308","4128658","VIRMOND","22"
"4309","4128708","VITORINO","22"
"4310","4128807","XAMBRÊ","22"
"4311","4200051","ABDON BATISTA","23"
"4312","4200101","ABELARDO LUZ","23"
"4313","4200200","AGROLÂNDIA","23"
"4314","4200309","AGRONÔMICA","23"
"4315","4200408","ÁGUA DOCE","23"
"4316","4200507","ÁGUAS DE CHAPECÓ","23"
"4317","4200556","ÁGUAS FRIAS","23"
"4318","4200606","ÁGUAS MORNAS","23"
"4319","4200705","ALFREDO WAGNER","23"
"4320","4200754","ALTO BELA VISTA","23"
"4321","4200804","ANCHIETA","23"
"4322","4200903","ANGELINA","23"
"4323","4201000","ANITA GARIBALDI","23"
"4324","4201109","ANITÁPOLIS","23"
"4325","4201208","ANTÔNIO CARLOS","23"
"4326","4201257","APIÚNA","23"
"4327","4201273","ARABUTÃ","23"
"4328","4201307","ARAQUARI","23"
"4329","4201406","ARARANGUÁ","23"
"4330","4201505","ARMAZÉM","23"
"4331","4201604","ARROIO TRINTA","23"
"4332","4201653","ARVOREDO","23"
"4333","4201703","ASCURRA","23"
"4334","4201802","ATALANTA","23"
"4335","4201901","AURORA","23"
"4336","4201950","BALNEÁRIO ARROIO DO SILVA","23"
"4337","4202008","BALNEÁRIO CAMBORIÚ","23"
"4338","4202057","BALNEÁRIO BARRA DO SUL","23"
"4339","4202073","BALNEÁRIO GAIVOTA","23"
"4340","4202081","BANDEIRANTE","23"
"4341","4202099","BARRA BONITA","23"
"4342","4202107","BARRA VELHA","23"
"4343","4202131","BELA VISTA DO TOLDO","23"
"4344","4202156","BELMONTE","23"
"4345","4202206","BENEDITO NOVO","23"
"4346","4202305","BIGUAÇU","23"
"4347","4202404","BLUMENAU","23"
"4348","4202438","BOCAINA DO SUL","23"
"4349","4202453","BOMBINHAS","23"
"4350","4202503","BOM JARDIM DA SERRA","23"
"4351","4202537","BOM JESUS","23"
"4352","4202578","BOM JESUS DO OESTE","23"
"4353","4202602","BOM RETIRO","23"
"4354","4202701","BOTUVERA","23"
"4355","4202800","BRAÇO DO NORTE","23"
"4356","4202859","BRAÇO DO TROMBUDO","23"
"4357","4202875","BRUNÓPOLIS","23"
"4358","4202909","BRUSQUE","23"
"4359","4203006","CAÇADOR","23"
"4360","4203105","CAIBI","23"
"4361","4203154","CALMON","23"
"4362","4203204","CAMBORIÚ","23"
"4363","4203253","CAPÃO ALTO","23"
"4364","4203303","CAMPO ALEGRE","23"
"4365","4203402","CAMPO BELO DO SUL","23"
"4366","4203501","CAMPO ERÊ","23"
"4367","4203600","CAMPOS NOVOS","23"
"4368","4203709","CANELINHA","23"
"4369","4203808","CANOINHAS","23"
"4370","4203907","CAPINZAL","23"
"4371","4203956","CAPIVARI DE BAIXO","23"
"4372","4204004","CATANDUVAS","23"
"4373","4204103","CAXAMBU DO SUL","23"
"4374","4204152","CELSO RAMOS","23"
"4375","4204178","CERRO NEGRO","23"
"4376","4204194","CHAPADÃO DO LAGEADO","23"
"4377","4204202","CHAPECÓ","23"
"4378","4204251","COCAL DO SUL","23"
"4379","4204301","CONCÓRDIA","23"
"4380","4204350","CORDILHEIRA ALTA","23"
"4381","4204400","CORONEL FREITAS","23"
"4382","4204459","CORONEL MARTINS","23"
"4383","4204509","CORUPÁ","23"
"4384","4204558","CORREIA PINTO","23"
"4385","4204608","CRICIÚMA","23"
"4386","4204707","CUNHA PORÃ","23"
"4387","4204756","CUNHATAÍ","23"
"4388","4204806","CURITIBANOS","23"
"4389","4204905","DESCANSO","23"
"4390","4205001","DIONÍSIO CERQUEIRA","23"
"4391","4205100","DONA EMMA","23"
"4392","4205159","DOUTOR PEDRINHO","23"
"4393","4205175","ENTRE RIOS","23"
"4394","4205191","ERMO","23"
"4395","4205209","ERVAL VELHO","23"
"4396","4205308","FAXINAL DOS GUEDES","23"
"4397","4205357","FLOR DO SERTÃO","23"
"4398","4205407","FLORIANÓPOLIS","23"
"4399","4205431","FORMOSA DO SUL","23"
"4400","4205456","FORQUILHINHA","23"
"4401","4205506","FRAIBURGO","23"
"4402","4205555","FREI ROGÉRIO","23"
"4403","4205605","GALVÃO","23"
"4404","4205704","GAROPABA","23"
"4405","4205803","GARUVA","23"
"4406","4205902","GASPAR","23"
"4407","4206009","GOVERNADOR CELSO RAMOS","23"
"4408","4206108","GRÃO PARÁ","23"
"4409","4206207","GRAVATAL","23"
"4410","4206306","GUABIRUBA","23"
"4411","4206405","GUARACIABA","23"
"4412","4206504","GUARAMIRIM","23"
"4413","4206603","GUARUJÁ DO SUL","23"
"4414","4206652","GUATAMBÚ","23"
"4415","4206702","HERVAL D'OESTE","23"
"4416","4206751","IBIAM","23"
"4417","4206801","IBICARÉ","23"
"4418","4206900","IBIRAMA","23"
"4419","4207007","IÇARA","23"
"4420","4207106","ILHOTA","23"
"4421","4207205","IMARUÍ","23"
"4422","4207304","IMBITUBA","23"
"4423","4207403","IMBUIA","23"
"4424","4207502","INDAIAL","23"
"4425","4207577","IOMERÊ","23"
"4426","4207601","IPIRA","23"
"4427","4207650","IPORÃ DO OESTE","23"
"4428","4207684","IPUAÇU","23"
"4429","4207700","IPUMIRIM","23"
"4430","4207759","IRACEMINHA","23"
"4431","4207809","IRANI","23"
"4432","4207858","IRATI","23"
"4433","4207908","IRINEÓPOLIS","23"
"4434","4208005","ITÁ","23"
"4435","4208104","ITAIÓPOLIS","23"
"4436","4208203","ITAJAÍ","23"
"4437","4208302","ITAPEMA","23"
"4438","4208401","ITAPIRANGA","23"
"4439","4208450","ITAPOÁ","23"
"4440","4208500","ITUPORANGA","23"
"4441","4208609","JABORÁ","23"
"4442","4208708","JACINTO MACHADO","23"
"4443","4208807","JAGUARUNA","23"
"4444","4208906","JARAGUÁ DO SUL","23"
"4445","4208955","JARDINÓPOLIS","23"
"4446","4209003","JOAÇABA","23"
"4447","4209102","JOINVILLE","23"
"4448","4209151","JOSÉ BOITEUX","23"
"4449","4209177","JUPIÁ","23"
"4450","4209201","LACERDÓPOLIS","23"
"4451","4209300","LAGES","23"
"4452","4209409","LAGUNA","23"
"4453","4209458","LAJEADO GRANDE","23"
"4454","4209508","LAURENTINO","23"
"4455","4209607","LAURO MULLER","23"
"4456","4209706","LEBON RÉGIS","23"
"4457","4209805","LEOBERTO LEAL","23"
"4458","4209854","LINDÓIA DO SUL","23"
"4459","4209904","LONTRAS","23"
"4460","4210001","LUIZ ALVES","23"
"4461","4210035","LUZERNA","23"
"4462","4210050","MACIEIRA","23"
"4463","4210100","MAFRA","23"
"4464","4210209","MAJOR GERCINO","23"
"4465","4210308","MAJOR VIEIRA","23"
"4466","4210407","MARACAJÁ","23"
"4467","4210506","MARAVILHA","23"
"4468","4210555","MAREMA","23"
"4469","4210605","MASSARANDUBA","23"
"4470","4210704","MATOS COSTA","23"
"4471","4210803","MELEIRO","23"
"4472","4210852","MIRIM DOCE","23"
"4473","4210902","MODELO","23"
"4474","4211009","MONDAÍ","23"
"4475","4211058","MONTE CARLO","23"
"4476","4211108","MONTE CASTELO","23"
"4477","4211207","MORRO DA FUMAÇA","23"
"4478","4211256","MORRO GRANDE","23"
"4479","4211306","NAVEGANTES","23"
"4480","4211405","NOVA ERECHIM","23"
"4481","4211454","NOVA ITABERABA","23"
"4482","4211504","NOVA TRENTO","23"
"4483","4211603","NOVA VENEZA","23"
"4484","4211652","NOVO HORIZONTE","23"
"4485","4211702","ORLEANS","23"
"4486","4211751","OTACÍLIO COSTA","23"
"4487","4211801","OURO","23"
"4488","4211850","OURO VERDE","23"
"4489","4211876","PAIAL","23"
"4490","4211892","PAINEL","23"
"4491","4211900","PALHOÇA","23"
"4492","4212007","PALMA SOLA","23"
"4493","4212056","PALMEIRA","23"
"4494","4212106","PALMITOS","23"
"4495","4212205","PAPANDUVA","23"
"4496","4212239","PARAÍSO","23"
"4497","4212254","PASSO DE TORRES","23"
"4498","4212270","PASSOS MAIA","23"
"4499","4212304","PAULO LOPES","23"
"4500","4212403","PEDRAS GRANDES","23"
"4501","4212502","PENHA","23"
"4502","4212601","PERITIBA","23"
"4503","4212700","PETROLÂNDIA","23"
"4504","4212809","BALNEÁRIO PIÇARRAS","23"
"4505","4212908","PINHALZINHO","23"
"4506","4213005","PINHEIRO PRETO","23"
"4507","4213104","PIRATUBA","23"
"4508","4213153","PLANALTO ALEGRE","23"
"4509","4213203","POMERODE","23"
"4510","4213302","PONTE ALTA","23"
"4511","4213351","PONTE ALTA DO NORTE","23"
"4512","4213401","PONTE SERRADA","23"
"4513","4213500","PORTO BELO","23"
"4514","4213609","PORTO UNIÃO","23"
"4515","4213708","POUSO REDONDO","23"
"4516","4213807","PRAIA GRANDE","23"
"4517","4213906","PRESIDENTE CASTELLO BRANCO","23"
"4518","4214003","PRESIDENTE GETÚLIO","23"
"4519","4214102","PRESIDENTE NEREU","23"
"4520","4214151","PRINCESA","23"
"4521","4214201","QUILOMBO","23"
"4522","4214300","RANCHO QUEIMADO","23"
"4523","4214409","RIO DAS ANTAS","23"
"4524","4214508","RIO DO CAMPO","23"
"4525","4214607","RIO DO OESTE","23"
"4526","4214706","RIO DOS CEDROS","23"
"4527","4214805","RIO DO SUL","23"
"4528","4214904","RIO FORTUNA","23"
"4529","4215000","RIO NEGRINHO","23"
"4530","4215059","RIO RUFINO","23"
"4531","4215075","RIQUEZA","23"
"4532","4215109","RODEIO","23"
"4533","4215208","ROMELÂNDIA","23"
"4534","4215307","SALETE","23"
"4535","4215356","SALTINHO","23"
"4536","4215406","SALTO VELOSO","23"
"4537","4215455","SANGÃO","23"
"4538","4215505","SANTA CECÍLIA","23"
"4539","4215554","SANTA HELENA","23"
"4540","4215604","SANTA ROSA DE LIMA","23"
"4541","4215653","SANTA ROSA DO SUL","23"
"4542","4215679","SANTA TEREZINHA","23"
"4543","4215687","SANTA TEREZINHA DO PROGRESSO","23"
"4544","4215695","SANTIAGO DO SUL","23"
"4545","4215703","SANTO AMARO DA IMPERATRIZ","23"
"4546","4215752","SÃO BERNARDINO","23"
"4547","4215802","SÃO BENTO DO SUL","23"
"4548","4215901","SÃO BONIFÁCIO","23"
"4549","4216008","SÃO CARLOS","23"
"4550","4216057","SÃO CRISTOVÃO DO SUL","23"
"4551","4216107","SÃO DOMINGOS","23"
"4552","4216206","SÃO FRANCISCO DO SUL","23"
"4553","4216255","SÃO JOÃO DO OESTE","23"
"4554","4216305","SÃO JOÃO BATISTA","23"
"4555","4216354","SÃO JOÃO DO ITAPERIÚ","23"
"4556","4216404","SÃO JOÃO DO SUL","23"
"4557","4216503","SÃO JOAQUIM","23"
"4558","4216602","SÃO JOSÉ","23"
"4559","4216701","SÃO JOSÉ DO CEDRO","23"
"4560","4216800","SÃO JOSÉ DO CERRITO","23"
"4561","4216909","SÃO LOURENÇO DO OESTE","23"
"4562","4217006","SÃO LUDGERO","23"
"4563","4217105","SÃO MARTINHO","23"
"4564","4217154","SÃO MIGUEL DA BOA VISTA","23"
"4565","4217204","SÃO MIGUEL DO OESTE","23"
"4566","4217253","SÃO PEDRO DE ALCÂNTARA","23"
"4567","4217303","SAUDADES","23"
"4568","4217402","SCHROEDER","23"
"4569","4217501","SEARA","23"
"4570","4217550","SERRA ALTA","23"
"4571","4217600","SIDERÓPOLIS","23"
"4572","4217709","SOMBRIO","23"
"4573","4217758","SUL BRASIL","23"
"4574","4217808","TAIÓ","23"
"4575","4217907","TANGARÁ","23"
"4576","4217956","TIGRINHOS","23"
"4577","4218004","TIJUCAS","23"
"4578","4218103","TIMBÉ DO SUL","23"
"4579","4218202","TIMBÓ","23"
"4580","4218251","TIMBÓ GRANDE","23"
"4581","4218301","TRÊS BARRAS","23"
"4582","4218350","TREVISO","23"
"4583","4218400","TREZE DE MAIO","23"
"4584","4218509","TREZE TÍLIAS","23"
"4585","4218608","TROMBUDO CENTRAL","23"
"4586","4218707","TUBARÃO","23"
"4587","4218756","TUNÁPOLIS","23"
"4588","4218806","TURVO","23"
"4589","4218855","UNIÃO DO OESTE","23"
"4590","4218905","URUBICI","23"
"4591","4218954","URUPEMA","23"
"4592","4219002","URUSSANGA","23"
"4593","4219101","VARGEÃO","23"
"4594","4219150","VARGEM","23"
"4595","4219176","VARGEM BONITA","23"
"4596","4219200","VIDAL RAMOS","23"
"4597","4219309","VIDEIRA","23"
"4598","4219358","VITOR MEIRELES","23"
"4599","4219408","WITMARSUM","23"
"4600","4219507","XANXERÊ","23"
"4601","4219606","XAVANTINA","23"
"4602","4219705","XAXIM","23"
"4603","4219853","ZORTÉA","23"
"4604","4300034","ACEGUÁ","24"
"4605","4300059","ÁGUA SANTA","24"
"4606","4300109","AGUDO","24"
"4607","4300208","AJURICABA","24"
"4608","4300307","ALECRIM","24"
"4609","4300406","ALEGRETE","24"
"4610","4300455","ALEGRIA","24"
"4611","4300471","ALMIRANTE TAMANDARÉ DO SUL","24"
"4612","4300505","ALPESTRE","24"
"4613","4300554","ALTO ALEGRE","24"
"4614","4300570","ALTO FELIZ","24"
"4615","4300604","ALVORADA","24"
"4616","4300638","AMARAL FERRADOR","24"
"4617","4300646","AMETISTA DO SUL","24"
"4618","4300661","ANDRÉ DA ROCHA","24"
"4619","4300703","ANTA GORDA","24"
"4620","4300802","ANTÔNIO PRADO","24"
"4621","4300851","ARAMBARÉ","24"
"4622","4300877","ARARICÁ","24"
"4623","4300901","ARATIBA","24"
"4624","4301008","ARROIO DO MEIO","24"
"4625","4301057","ARROIO DO SAL","24"
"4626","4301073","ARROIO DO PADRE","24"
"4627","4301107","ARROIO DOS RATOS","24"
"4628","4301206","ARROIO DO TIGRE","24"
"4629","4301305","ARROIO GRANDE","24"
"4630","4301404","ARVOREZINHA","24"
"4631","4301503","AUGUSTO PESTANA","24"
"4632","4301552","ÁUREA","24"
"4633","4301602","BAGÉ","24"
"4634","4301636","BALNEÁRIO PINHAL","24"
"4635","4301651","BARÃO","24"
"4636","4301701","BARÃO DE COTEGIPE","24"
"4637","4301750","BARÃO DO TRIUNFO","24"
"4638","4301800","BARRACÃO","24"
"4639","4301859","BARRA DO GUARITA","24"
"4640","4301875","BARRA DO QUARAÍ","24"
"4641","4301909","BARRA DO RIBEIRO","24"
"4642","4301925","BARRA DO RIO AZUL","24"
"4643","4301958","BARRA FUNDA","24"
"4644","4302006","BARROS CASSAL","24"
"4645","4302055","BENJAMIN CONSTANT DO SUL","24"
"4646","4302105","BENTO GONÇALVES","24"
"4647","4302154","BOA VISTA DAS MISSÕES","24"
"4648","4302204","BOA VISTA DO BURICÁ","24"
"4649","4302220","BOA VISTA DO CADEADO","24"
"4650","4302238","BOA VISTA DO INCRA","24"
"4651","4302253","BOA VISTA DO SUL","24"
"4652","4302303","BOM JESUS","24"
"4653","4302352","BOM PRINCÍPIO","24"
"4654","4302378","BOM PROGRESSO","24"
"4655","4302402","BOM RETIRO DO SUL","24"
"4656","4302451","BOQUEIRÃO DO LEÃO","24"
"4657","4302501","BOSSOROCA","24"
"4658","4302584","BOZANO","24"
"4659","4302600","BRAGA","24"
"4660","4302659","BROCHIER","24"
"4661","4302709","BUTIÁ","24"
"4662","4302808","CAÇAPAVA DO SUL","24"
"4663","4302907","CACEQUI","24"
"4664","4303004","CACHOEIRA DO SUL","24"
"4665","4303103","CACHOEIRINHA","24"
"4666","4303202","CACIQUE DOBLE","24"
"4667","4303301","CAIBATÉ","24"
"4668","4303400","CAIÇARA","24"
"4669","4303509","CAMAQUÃ","24"
"4670","4303558","CAMARGO","24"
"4671","4303608","CAMBARÁ DO SUL","24"
"4672","4303673","CAMPESTRE DA SERRA","24"
"4673","4303707","CAMPINA DAS MISSÕES","24"
"4674","4303806","CAMPINAS DO SUL","24"
"4675","4303905","CAMPO BOM","24"
"4676","4304002","CAMPO NOVO","24"
"4677","4304101","CAMPOS BORGES","24"
"4678","4304200","CANDELÁRIA","24"
"4679","4304309","CÂNDIDO GODÓI","24"
"4680","4304358","CANDIOTA","24"
"4681","4304408","CANELA","24"
"4682","4304507","CANGUÇU","24"
"4683","4304606","CANOAS","24"
"4684","4304614","CANUDOS DO VALE","24"
"4685","4304622","CAPÃO BONITO DO SUL","24"
"4686","4304630","CAPÃO DA CANOA","24"
"4687","4304655","CAPÃO DO CIPÓ","24"
"4688","4304663","CAPÃO DO LEÃO","24"
"4689","4304671","CAPIVARI DO SUL","24"
"4690","4304689","CAPELA DE SANTANA","24"
"4691","4304697","CAPITÃO","24"
"4692","4304705","CARAZINHO","24"
"4693","4304713","CARAÁ","24"
"4694","4304804","CARLOS BARBOSA","24"
"4695","4304853","CARLOS GOMES","24"
"4696","4304903","CASCA","24"
"4697","4304952","CASEIROS","24"
"4698","4305009","CATUÍPE","24"
"4699","4305108","CAXIAS DO SUL","24"
"4700","4305116","CENTENÁRIO","24"
"4701","4305124","CERRITO","24"
"4702","4305132","CERRO BRANCO","24"
"4703","4305157","CERRO GRANDE","24"
"4704","4305173","CERRO GRANDE DO SUL","24"
"4705","4305207","CERRO LARGO","24"
"4706","4305306","CHAPADA","24"
"4707","4305355","CHARQUEADAS","24"
"4708","4305371","CHARRUA","24"
"4709","4305405","CHIAPETTA","24"
"4710","4305439","CHUÍ","24"
"4711","4305447","CHUVISCA","24"
"4712","4305454","CIDREIRA","24"
"4713","4305504","CIRÍACO","24"
"4714","4305587","COLINAS","24"
"4715","4305603","COLORADO","24"
"4716","4305702","CONDOR","24"
"4717","4305801","CONSTANTINA","24"
"4718","4305835","COQUEIRO BAIXO","24"
"4719","4305850","COQUEIROS DO SUL","24"
"4720","4305871","CORONEL BARROS","24"
"4721","4305900","CORONEL BICACO","24"
"4722","4305934","CORONEL PILAR","24"
"4723","4305959","COTIPORÃ","24"
"4724","4305975","COXILHA","24"
"4725","4306007","CRISSIUMAL","24"
"4726","4306056","CRISTAL","24"
"4727","4306072","CRISTAL DO SUL","24"
"4728","4306106","CRUZ ALTA","24"
"4729","4306130","CRUZALTENSE","24"
"4730","4306205","CRUZEIRO DO SUL","24"
"4731","4306304","DAVID CANABARRO","24"
"4732","4306320","DERRUBADAS","24"
"4733","4306353","DEZESSEIS DE NOVEMBRO","24"
"4734","4306379","DILERMANDO DE AGUIAR","24"
"4735","4306403","DOIS IRMÃOS","24"
"4736","4306429","DOIS IRMÃOS DAS MISSÕES","24"
"4737","4306452","DOIS LAJEADOS","24"
"4738","4306502","DOM FELICIANO","24"
"4739","4306551","DOM PEDRO DE ALCÂNTARA","24"
"4740","4306601","DOM PEDRITO","24"
"4741","4306700","DONA FRANCISCA","24"
"4742","4306734","DOUTOR MAURÍCIO CARDOSO","24"
"4743","4306759","DOUTOR RICARDO","24"
"4744","4306767","ELDORADO DO SUL","24"
"4745","4306809","ENCANTADO","24"
"4746","4306908","ENCRUZILHADA DO SUL","24"
"4747","4306924","ENGENHO VELHO","24"
"4748","4306932","ENTRE-IJUÍS","24"
"4749","4306957","ENTRE RIOS DO SUL","24"
"4750","4306973","EREBANGO","24"
"4751","4307005","ERECHIM","24"
"4752","4307054","ERNESTINA","24"
"4753","4307104","HERVAL","24"
"4754","4307203","ERVAL GRANDE","24"
"4755","4307302","ERVAL SECO","24"
"4756","4307401","ESMERALDA","24"
"4757","4307450","ESPERANÇA DO SUL","24"
"4758","4307500","ESPUMOSO","24"
"4759","4307559","ESTAÇÃO","24"
"4760","4307609","ESTÂNCIA VELHA","24"
"4761","4307708","ESTEIO","24"
"4762","4307807","ESTRELA","24"
"4763","4307815","ESTRELA VELHA","24"
"4764","4307831","EUGÊNIO DE CASTRO","24"
"4765","4307864","FAGUNDES VARELA","24"
"4766","4307906","FARROUPILHA","24"
"4767","4308003","FAXINAL DO SOTURNO","24"
"4768","4308052","FAXINALZINHO","24"
"4769","4308078","FAZENDA VILANOVA","24"
"4770","4308102","FELIZ","24"
"4771","4308201","FLORES DA CUNHA","24"
"4772","4308250","FLORIANO PEIXOTO","24"
"4773","4308300","FONTOURA XAVIER","24"
"4774","4308409","FORMIGUEIRO","24"
"4775","4308433","FORQUETINHA","24"
"4776","4308458","FORTALEZA DOS VALOS","24"
"4777","4308508","FREDERICO WESTPHALEN","24"
"4778","4308607","GARIBALDI","24"
"4779","4308656","GARRUCHOS","24"
"4780","4308706","GAURAMA","24"
"4781","4308805","GENERAL CÂMARA","24"
"4782","4308854","GENTIL","24"
"4783","4308904","GETÚLIO VARGAS","24"
"4784","4309001","GIRUÁ","24"
"4785","4309050","GLORINHA","24"
"4786","4309100","GRAMADO","24"
"4787","4309126","GRAMADO DOS LOUREIROS","24"
"4788","4309159","GRAMADO XAVIER","24"
"4789","4309209","GRAVATAÍ","24"
"4790","4309258","GUABIJU","24"
"4791","4309308","GUAÍBA","24"
"4792","4309407","GUAPORÉ","24"
"4793","4309506","GUARANI DAS MISSÕES","24"
"4794","4309555","HARMONIA","24"
